question,answer,intent
여기 차 갖고 오면 주차는 어디에 해요?,건물 뒤쪽에 대면 되는 걸로 알고 있어요,주차공간문의
가게 앞에는 주차를 못하나요?,네,주차공간문의
여기 앞에 주차해도 돼요?,안돼요 여기 화요일마다 장이 서거든요 평소에는 괜찮아요,주차공간문의
차는 요 앞에 잠깐 세워놔도 돼요?,네 저녁에는요,주차공간문의
주차는 어디에서 해요?,알아서 하셔야 해요,주차공간문의
여기 가족끼리 오면 주차는 어디 해요?,주차장은 따로 없어요,주차공간문의
가족끼리 오면 차는 어디다 주차해요?,주차할 곳은 없어요,주차공간문의
주차는 아파트 옆에 하면 돼요?,네 나들이 여기 옆에 하면 됩니다,주차공간문의
주차권 있나요?,네 식사 후 드리겠습니다,주차권주차도장요구
공용에 차 대면 여기서 쿠폰을 주시는 거예요?,아니요 무료입니다,주차권주차도장요구
여기서 보태주는 건 없고?,네,주차권주차도장요구
주차권도 있어요?,예,주차권주차도장요구
혹시 여기 주차증은 안 주나요?,네 저희가 주차장이 따로 없어서요,주차권주차도장요구
여기 주차권 줘요 혹시?,네 드려요,주차권주차도장요구
주차단속은 안 해요?,단속은 화요일 당일 말고는 안 해요,주차단속문의
주차비용은 얼마에요?,저희 식당을 이용하시면 무료입니다,주차비문의
무료다 그죠?,네,주차비문의
무료에요?,유료에요,주차비문의
주차비는요?,종이 가지고 오면 저희가 도장 찍어 드려요,주차비문의
여기 주차요금 내야 해요?,네,주차비문의
주차는 따로 할 데 없어요?,네 따로 없으세요,주차장유무문의
포인트 차감이랑 할인이랑 중복으로 안돼요?,네 중복은 안돼요,중복할인문의
블라인드 조금만 더 내려주세요,네,채광조절요청
단무지 많이 주세요,네 잠시만요,추가반찬요청
피클 좀 더 주시겠어요?,네 가져다드리겠습니다,추가반찬요청
그러면 반찬은 많이 주실 수 있나요?,반찬은 많이 드릴게요,추가반찬요청
여기 깍두기 두 개만 더 주시면 안 돼요?,갖다 드릴게요,추가반찬요청
고추장아찌 좀 더 주실래요?,네,추가반찬요청
여기 단무지 조금 더 주실 수 있어요?,네 계산은 5000원입니다,추가반찬요청
이거 좀 더 주시겠어요?,이거 서비스로 나가는 거라서 더 드시려면 추가하셔야 돼요,추가반찬요청
저 국물하고 김치 좀 더 주실 수 있어요?,네,추가반찬요청
피클 좀 더 주시고요,네,추가반찬요청
옥수수 조금 더 주세요,갖다 드릴게요,추가반찬요청
피클 좀 더 주세요,피클은 셀프예요,추가반찬요청
이거 오이지 조금 더 주세요,반찬은 셀프 바에서 이용하시면 돼요,추가반찬요청
샐러드 좀 더 주시겠어요?,네,추가반찬요청
단무지 조금만 주세요,네,추가반찬요청
단무지 조금만 더 주세요,네,추가반찬요청
단무지 조금 더 주시겠어요?,네,추가반찬요청
깍두기 조금만 더 주세요,깍두기요 갖다 드릴게요,추가반찬요청
양파 좀 더 주세요,네,추가반찬요청
단무지 좀 더 주세요,앞에 셀프 바에스 담아 가시면 돼요,추가반찬요청
삶은 계란 같은 건 더 없어요?,네,추가반찬요청
네 반찬 조금만 더 주실래요? 젓갈 부추 전요,네,추가반찬요청
여기 반찬 한 개씩 더 주세요 기본 반찬,네 가져다드릴게요,추가반찬요청
여기 김치 더 주실 수 있어요?,네,추가반찬요청
여기 단무지 좀 더 주시겠어요?,셀프 바에 있어요,추가반찬요청
명태조림 이거 좀 더 주세요 조금만,네,추가반찬요청
물미역은 어디 있어요?,저쪽에 있어요,추가반찬요청
반찬 더 먹어도 되죠?,네,추가반찬요청
조금 더 주세요,네,추가반찬요청
우엉 좀 더 주세요,네,추가반찬요청
단무지 좀 더 주세요,네,추가반찬요청
사장님 여기 혹시 풋고추 있어요?,저기 있어요,추가반찬요청
반찬 오이무침만 조금만 더 주시겠어요?,네,추가반찬요청
단무지 조금만 더 주시겠어요?,네 더 드릴게요,추가반찬요청
단무지 조금 더 주실래요?,네 더 드릴게요,추가반찬요청
단무지 조금만 주세요,네 드릴게요,추가반찬요청
단무지 조금만 더 주실래요?,네 여기 있습니다,추가반찬요청
단무지 좀 더 주세요,네 드릴게요,추가반찬요청
양파 조금만 더 주세요,네 드릴게요,추가반찬요청
양파 좀 더 주세요,네 여기 있습니다,추가반찬요청
단무지 조금 더 주시겠어요?,네 알겠습니다,추가반찬요청
단무지 조금만 더 주세요,네 여기 있습니다,추가반찬요청
단무지 좀 더 주시겠어요?,네 여기 있습니다,추가반찬요청
단무지 좀 더 주시겠어요?,네,추가반찬요청
피클 좀 주세요,곁들이는 반찬은 셀프 바애 준비되어 있어요,추가반찬요청
피클 좀 더 주세요,오른쪽에 셀프 바 이용하시면 돼요,추가반찬요청
단무지도 한 개만 더 주십시오,네,추가요청
젓가락은 빼고 주세요,네,추가요청
포장할 때 소스 조금 더 담아주실 수 있나요?,네 따로 용기에 담아드릴게요,추가요청
이거 좀 더 주세요,네,추가요청
포장이니까 뿌리는 건 따로 주세요,포장하는 건 따로 줄 수가 없어요 발라서 은박지에 포장해 드리는 거예요,추가요청
단무지 하나 더 주시면 안 될까요?,네,추가요청
단무지 한 개 더 주시면 안 돼요?,네,추가요청
예 고맙습니다 고추장 하나 더 주세요,보시고 넣으세요,추가요청
단무지랑 젓가락도 하나 주시겠어요?,네 여기 있습니다,추가요청
젓가락은 두 개 넣어주세요 단무지도 넣어주시고요,네,추가요청
나무젓가락 안 넣어도 됩니다,네,추가요청
단무지 하나만 넣어주세요 나무젓가락도,네,추가요청
할부는 안 되죠?,할부하시려면 5만 원 돼야 해요,카드할부문의
네 그럼 카카오페이 결제 가능한가요?,네 가능합니다,카카오페이삼성페이결제
결제는 카카오 파이로 가능한가요?,가능합니다,카카오페이삼성페이결제
결제는 카카오 파이로 해도 되나요?,네 그럼요,카카오페이삼성페이결제
네 계산은 카카오 파이로 가능한가요?,카카오 페이크로는 불가능합니다,카카오페이삼성페이결제
혹시 여기 카카오페이 결제돼요?,안돼요 저희가 등록을 안 했어요,카카오페이삼성페이결제
여기 카카오페이도 결제되는가요? 삼성페이라고 들어보셨어요?,그것은 안 합니다,카카오페이삼성페이결제
여기 카카오페이도 되는가 보지 예?,네,카카오페이삼성페이결제
여기 카카오페이 이런 카드는 되는가 예?,카카오페이는 안 되고 삼성페이 돼요,카카오페이삼성페이결제
삼성페이 돼요?,네 비밀번호 인증해주셔야 해요,카카오페이삼성페이결제
결제할게요 카카오페이도 되는가요?,네,카카오페이삼성페이결제
혹시 카카오페이 결제는 되시나요?,네 다 돼요,카카오페이삼성페이결제
삼성페이 같은 거 결제돼요?,삼성페이 결제됩니다,카카오페이삼성페이결제
카카오페이나 삼성페이 이런 것도 돼요?,카카오 파이로 아직 결제해본 적은 없고 삼성페이는 가능해요,카카오페이삼성페이결제
삼성페이나 카카오페이 이런 것도 돼요?,카카오페이는 안돼요 삼성페이랑 엘지 페이는 됩니다,카카오페이삼성페이결제
삼성페이는 되나요?,네 그건 가능해요,카카오페이삼성페이결제
카카오페이도 결제돼요?,카카오페이는 아직 안 돼요,카카오페이삼성페이결제
카카오페이 결제도 되는 거예요?,네 됩니다,카카오페이삼성페이결제
카카오페이 되나요 결제가?,그런 건 안 돼요,카카오페이삼성페이결제
그러면 현금으로 드리고 여기는 카카오페이 결제 안되죠?,그런 거 못해요,카카오페이삼성페이결제
여기 카카오페이나 온누리상품권도 받으실까요?,아뇨,카카오페이삼성페이결제
여기 카카오페이 결제도 되는가요?,그거는 안 해봤는데 모르겠어요,카카오페이삼성페이결제
카카오페이 이런 것도 안되고?,그것도 안돼요,카카오페이삼성페이결제
카카오페이 결제할 수 있어요?,네 카카오페이 결제돼요,카카오페이삼성페이결제
카카오페이 결제는 되나요?,카카오 카드는 되는데 카카오페이는 안돼요,카카오페이삼성페이결제
카카오페이나 삼성페이는 안 되나요?,삼성페이 됩니다,카카오페이삼성페이결제
카카오페이는 받으시는가요?,아뇨 현금과 카드 두 가지 있습니다,카카오페이삼성페이결제
여기 카카오페이 되나요?,네 카카오페이는 돼요,카카오페이삼성페이결제
카카오페이 되나요?,네 돼요,카카오페이삼성페이결제
여기도 카카오페이 이런 거 결제할 수 있어요?,아니요 저희가 지금은 결제할 수 있는 시스템이 안 들어왔어요,카카오페이삼성페이결제
혹시 카카오페이도 되나요?,아니오 안돼요,카카오페이삼성페이결제
카카오 결제는 되시는지?,예 됩니다,카카오페이삼성페이결제
카카오페이는 돼요?,삼성페이랑 다른 카드 결제는 되는데 카카오페이는 안돼요,카카오페이삼성페이결제
다 커팅 된 거죠?,아니요 저희가 지금 바빠서 잘라 드리지를 못해서 커팅콜 넣어놨습니다,커팅요구
이거 좀 잘라 주실 수 있어요?,네 잘라드릴게요,커팅요구
종이컵 하나 써도 되죠?,네,컵사용문의
컵은 종이컵 쓰면 되나요?,네,컵사용문의
점심에도 코스요리는 되죠?,네 당연하죠,코스메뉴문의
접대하려고 하는데 괜찮은 코스요리가 있나요,네 3가지 코스가 준비되어있습니다,코스메뉴문의
4명이 먹으려고 하는데 어떤 코스로 선택하면 되나요?,4명이면 C 코스로 많이 드십니다,코스메뉴문의
한정식 코스로 예약되나요?,네 미리 예약 가능합니다,코스메뉴문의
코스는 뭐예요?,맨 앞면에 보시면 코스요리 가격별로 있거든요,코스메뉴문의
코스도 있어요?,코스도 삼만 오천 원부터 있어요,코스메뉴문의
코스요리도 되나요?,코스요리는 따로 없어요 한 개씩 개별로 있어요,코스메뉴문의
코스요리 이런 거 많이 하나요?,코스는 안 해요,코스메뉴문의
바로 코스 요리 시작될 수 있나요?,네 바로 애피타이저부터 드리겠습니다,코스메뉴요청
여기 5000원 이상 쿠폰제가 뭐예요?,도장 6번 찍으면 1000원씩 할인해주는 거예요,쿠폰사용방법문의
쿠폰 10개 모으면 뭐 혜택 같은 게 있어요?,메뉴 하나 드실 때마다 스탬프 찍어 모으면 메뉴 무료제공해드려요,쿠폰사용방법문의
쿠폰은 어떻게 사용하죠?,열여섯 장 모으시면 총 금액에서 팔천 원을 빼어드려요,쿠폰사용방법문의
여기도 쿠폰제 같은 것도 해요?,재작년에는 했었는데 이제는 안 해요,쿠폰적립문의
퀵은 해요?,퀵은 많이 가요,퀵문의
여기 평일 몇 시까지 영업하나요?,오후 11시까지 영업합니다,클로징시간문의
여기 몇 시까지 해요?,오늘은 9시까지 합니다,클로징시간문의
거기 몇 시까지 영업하나요?,새벽 3시까지 영업합니다,클로징시간문의
몇 시까지 하세요?,저녁 9시에 주문 마감해요,클로징시간문의
오늘 몇 시까지 영업하시나요,저녁 10시까지 영업합니다,클로징시간문의
영업종료시간은 언제까지인가요,12시까지입니다,클로징시간문의
몇 시가 라스트 오더인가요,9시입니다,클로징시간문의
몇 시까지 영업하시나요?,오후 10시까지 영업하고 있습니다,클로징시간문의
여기는 몇 시까지 해요?,11시까지 해요,클로징시간문의
여기 저녁에 몇 시까지 하세요?,저녁에 10시까지 해요,클로징시간문의
여기 몇 시까지 저녁에 하시는 거예요?,10시까지 해요,클로징시간문의
저녁에는 몇 시까지 하시는데 예?,"10시까지 하는데 보통 10시 반, 11시까지도 해요",클로징시간문의
저녁에 몇 시까지 주문돼요?,포장하시면 9시 반까지는 가능하고 배달은 9시까지만 돼요,클로징시간문의
여기 몇 시까지 영업해요?,10시까지 해요,클로징시간문의
여기 몇 시까지 하나요?,9시까지 합니다,클로징시간문의
저녁에 몇 시까지 하세요?,9시나 10시까지 합니다,클로징시간문의
저녁엔 몇 시까지 하시죠?,8시 반에 마쳐요,클로징시간문의
몇 시까지요?,아홉시까지요,클로징시간문의
여기 몇 시까지 해요?,9시까지 해요,클로징시간문의
저녁에는 몇 시까지 하시는데 예?,저녁엔 8시 반쯤에 오셔야 마지막 주문할 수 있어요,클로징시간문의
