question,answer,intent
시원한 거 얼음은 안 들어가지요?,들어가요,조리상태에대한질문
너무 차게 말고 시원하게도 돼요?,시원한 건 시원하고 따뜻한 건 따뜻해요,조리상태에대한질문
국수 육수가 차가워요? 따뜻해요?,차가운 것도 있고 따뜻한 것도 있어요,조리상태에대한질문
미디엄 레어로 가능할까요?,네 가능합니다,조리상태요청
어린아이도 먹을 거라서 부드러워야 하는데요,숙성이 된 상태라 고기는 매우 부드럽습니다,조리상태요청
저 뜨거운 거 잘 못 먹어서 너무 안 끓이셔도 돼요,네,조리상태요청
냉메밀이네 따뜻하게는 안돼요?,네 따뜻하게는 안돼요,조리상태요청
국물 짜지 않게 해주세요,네 알겠습니다,조리상태요청
잔치국수 냉으로 돼요?,아뇨 냉은 안돼요 온면이에요,조리상태요청
아까 저희 김치찌개 시켰는데 돼지찌개가 나왔어요,진짜요 죄송합니다 가격은 똑같은데요,주문과다른메뉴가전달된상황
음식 나오는 데 얼마나 걸리나요?,기본적인 상차림을 준비되었으니 5분 안에 나옵니다,주문메뉴대기시간문의
네 그런데 어느 정도 기다려야 식사가 오나요?,20분 정도만 기다리시면 돼요,주문메뉴대기시간문의
A코스 다 받는데 걸리는 시간은 대략 어느 정도 걸리나요?,서빙 시간은 1시간 10분 정도로 생각하시면 되고 좀 더 느긋하게 드시면 됩니다,주문메뉴대기시간문의
음식은 빨리 나올 수 있나요?,최대한 빨리 나올 수 있게 하겠습니다,주문메뉴대기시간문의
음식은 얼마나 걸릴까요?,미리 준비해서 바로 나올 수 있어요,주문메뉴대기시간문의
이 메뉴로 주문하면 얼마나 걸리나요?,음식 조리에 이십분 정도 걸립니다,주문메뉴대기시간문의
몇 분 정도 걸려요?,10분 안에 됩니다,주문메뉴대기시간문의
빨리 나오나요 여기 밥은?,15분 정도 걸리세요,주문메뉴대기시간문의
요거 음식 나오는데 몇 분 정도 걸려요?,바로 됩니다,주문메뉴대기시간문의
돈가스 몇 분 정도 더 걸려요?,다 나왔습니다,주문메뉴대기시간문의
그럼 이거 스테이크 하면 시간은 얼마나 걸리나요? 이거 뉴욕 스테이크,시간은 5분에서 10분 정도는 보셔야 될 거예요,주문메뉴대기시간문의
얼마나 걸려요?,금방 나와요,주문메뉴대기시간문의
시간은 얼마쯤 걸려요?,한 10분 정도 걸려요,주문메뉴대기시간문의
나오려면 얼마 정도 걸려요?,확인 한번 해볼게요,주문메뉴대기시간문의
여기 주문하면 나오는데 시간은 얼마 정도 걸려요?,한 5분 정도 걸려요,주문메뉴대기시간문의
주문하면 나오는 데 시간이 얼마나 걸려요?,돈가스는 튀기는 데 한 오분밖에 안 걸려요,주문메뉴대기시간문의
주문하고 나오는 데 시간이 얼마나 걸려요?,보통 돈가스 튀겨져서 나오는 게 한 칠분 정도 돼요,주문메뉴대기시간문의
네 우리 오래 기다려야 돼요?,나왔어요,주문메뉴대기시간문의
몇 분 걸려요?,나오는데 5~10분 정도 지금은 얼마 안 걸려요,주문메뉴대기시간문의
금방 돼요?,네,주문메뉴대기시간문의
주문 나오는 데 얼마나 걸리나요?,10분 안에 나가요,주문메뉴대기시간문의
여깄어요 오래 걸려요?,표시되면 가지러 오시면 돼요 5분에서 10분 걸립니다.,주문메뉴대기시간문의
치킨 가라 알게 얼마나 걸려요?,그건 튀김이라서 한 5분 정도 걸릴 건데요,주문메뉴대기시간문의
한 몇 분 정도 걸려요?,오분 안에 나옵니다,주문메뉴대기시간문의
금방 나오죠?,조금 기다리셔야 되는데요 순서대로 나오고 있어서요,주문메뉴대기시간문의
빨리 나오죠?,뚝배기는 10분 정도 걸려요,주문메뉴대기시간문의
오징어는 좀 있어야 돼요?,네 오징어 좀 있으면 나올 겁니다,주문메뉴대기시간문의
몇 분쯤 걸려요?,오 분 정도 걸려요,주문메뉴대기시간문의
오래 기다려야 돼요?,아뇨 금방 됩니다,주문메뉴대기시간문의
짬뽕시키면은 나오는 데 얼마나 걸려요?,금방 나와요,주문메뉴대기시간문의
얼마나 걸리나요?,한 십분 정도요,주문메뉴대기시간문의
시간은 한 얼마 걸리나요?,한 10분 정도요,주문메뉴대기시간문의
분짜 요리는 바로 요리하는데 시간이 얼마 정도 걸려요?,손님 없으시면 십분 정도면 나와요,주문메뉴대기시간문의
얼마나요?,한 십오 분 정도요,주문메뉴대기시간문의
그거 하나 주세요 나오는데 시간은 얼마쯤 걸려요?,금방 나옵니다,주문메뉴대기시간문의
조금만 주세요 이거는 주문하고 나오는 데 얼마쯤 걸려요?,금방 돼요 끓으면 나오죠,주문메뉴대기시간문의
나오는데 시간은 얼마나 걸려요?,아 지금 금방 돼요,주문메뉴대기시간문의
네 찌개 나오는데 시간은 몇 분 걸려요?,5분이요,주문메뉴대기시간문의
나오는데 시간은 얼마나 걸려요?,정식은 바로 나옵니다,주문메뉴대기시간문의
시간은 얼마나 걸려요?,오분 안 걸릴걸요,주문메뉴대기시간문의
요리 시간이 몇 분 걸려요?,오분도 안 걸려요,주문메뉴대기시간문의
주문하면 나오는데 시간은 얼마나 걸려요?,금방 나와요,주문메뉴대기시간문의
이거는 주문하면 나오는 데 얼마나 걸려요?,십분에서 십오분 정도면 나와요,주문메뉴대기시간문의
이거 볶는 데 얼마나 걸려요?,십분에서 십오분 정도 걸려요,주문메뉴대기시간문의
금방 되죠?,금방 돼요,주문메뉴대기시간문의
돌솥비빔밥은 늦게 나오죠?,금방 돼요,주문메뉴대기시간문의
저희들 한참 기다려야 하나요?,아니요 금방 나와요,주문메뉴대기시간문의
찜닭은 오래 걸려요?,오래 안 걸려요,주문메뉴대기시간문의
국수 어느 정도 기다리면 되나요?,한 5분이면 돼요,주문메뉴대기시간문의
나오는데 시간은 얼마쯤?,다 돼있어요 다 차려놨잖아요,주문메뉴대기시간문의
나오는 데 얼마쯤 걸리나요?,금방 돼요,주문메뉴대기시간문의
짬뽕 주문하면 나오는 데 얼마나 걸려요?,금방 돼요,주문메뉴대기시간문의
나오는데 시간이 얼마 걸려요?,다 됐습니다,주문메뉴대기시간문의
나오는 데는 시간이 얼마쯤 걸려요?,조금만 앉아계세요,주문메뉴대기시간문의
짬뽕 나오는덴 시간이 얼마쯤 기다려야 돼요?,바로 나와요,주문메뉴대기시간문의
짜장면 나오는데 몇 분 정도 걸려요?,오분에서 십분 정도요,주문메뉴대기시간문의
해물 짬뽕시키면은 나오는데 시간은 얼마쯤 걸려요?,금방 돼요,주문메뉴대기시간문의
뜨거운 물 있어요? 저기 주문하면 나오는데 시간은 얼마쯤 걸리나요?,손님 있을 때랑 다른데 한 십분 십오분 정도요,주문메뉴대기시간문의
주문하면 나오는데 얼마쯤 기다려야 돼요?,한 10분 안에 나와요,주문메뉴대기시간문의
주문하면 얼마쯤 걸려요 나오는데?,한 10분 정도 걸려요,주문메뉴대기시간문의
이거 주문하면 시간은 얼마쯤 걸려요 나오는데?,한 10분 정도 걸려요,주문메뉴대기시간문의
주문하면 시간이 몇 분 걸려요?,한 지금 하시면 5분에서 10분 정도 걸려요,주문메뉴대기시간문의
얼마나 기다려야 돼요?,한 십 분에서 십오 분 정도요,주문메뉴대기시간문의
죄송한데 얼마나 기다리면 되나요?,이제 다 됐어요,주문메뉴대기시간문의
주문하면 시간을 얼마쯤 기다려야 해요?,지금은 손님 없으셔서 오분에서 팔분요,주문메뉴대기시간문의
그럼 돈가스 하나 포장해주세요. 몇 분 정도 걸려요?,십분 정도 걸립니다,주문메뉴대기시간문의
기본 등심 돈가스 하나 주세요 얼마 걸려요?,십분 정도 걸려요,주문메뉴대기시간문의
금방 나오나요?,네,주문메뉴대기시간문의
지금 먹으려는 건 아니고요 오면 삼사분 정도만 기다리면 되는 거예요?,네,주문메뉴대기시간문의
가락국수는 하는 데 오래 걸려요?,한 삼사분 정도 걸립니다,주문메뉴대기시간문의
한참 걸려요?,다 돼가요,주문메뉴대기시간문의
바로 나오나요?,잠시만 기다려주세요,주문메뉴대기시간문의
많이 기다려야 돼요?,얼마 안 걸려요,주문메뉴대기시간문의
김밥 빨리 되죠?,빨리하고 있습니다 빨리 싸보도 록 할게요,주문메뉴대기시간문의
몇 분 정도 기다릴까요?,십 분 이내에요,주문메뉴대기시간문의
빨리 나오는 게 김밥이죠?,네,주문메뉴대기시간문의
주문하고 나오는 데 얼마나 걸려요?,금방 나와요,주문메뉴대기시간문의
제일 빨리 나오는 게 어떤 김밥이에요?,김밥은 다 빨리 나와요,주문메뉴대기시간문의
제일 빨리 나오는 게 김밥이죠?,그렇죠 찌개 이런 건 끓여야 하니깐 시간이 걸리죠,주문메뉴대기시간문의
주문하면 지금 싸시죠?,네 주문하자마자요,주문메뉴대기시간문의
그래도 김밥류가 주문하면 빨리 나오죠?,제일 빠르지요,주문메뉴대기시간문의
금방 되죠?,네 금방 됩니다,주문메뉴대기시간문의
만둣국인가요?,네 음식 나왔어요,주문메뉴확인
자장면을 짬뽕으로 바꿀 수 있나요?,네 가능합니다,주문변경
세트 메뉴 중에 로제 파스타 변경할 수 있나요?,네 같은 가격대로 고르시거나 추가금 내시면 가능합니다,주문변경
짬뽕은 곱빼기로 변경 가능한가요?,네 변경 가능합니다,주문변경
혹시 세트 메뉴 중에서 콜라를 사이다로 바꿀 수 있나요?,네 바꿔드리겠습니다,주문변경
혹시 소갈비구이 대신 회로 변경도 가능한가요?,네 가능합니다만 회를 좋아하시면 4만 원짜리 드시고 따로 회를 추가하시는 게 더 나으실 겁니다,주문변경
네 그럼 변경해주시고 음료도 혹시 변경 가능한가요?,네 고객님 에이드는 500원 주스는 1000원 추가하시면 가능합니다,주문변경
혹시 A 세트에 볶음밥 해물볶음밥으로도 변경 가능한가요?,네 2000원 추가하시면 가능합니다,주문변경
코스에서 짜장면 대신 볶음밥으로도 가능한가요?,네 가능합니다,주문변경
그러면 마요 떡볶이로 해주세요,네,주문변경
혹시 지금 메뉴 변경되는가요?,네 됩니다,주문변경
짬뽕으로 메뉴 바꿔주세요,네,주문변경
볶음짬뽕 하나 그냥 짬뽕으로 바꾸고 샤오롱빠오 하나 추가할 수 있어요?,네,주문변경
그러면 되지 국밥으로 바꿀게요,네,주문변경
고기국수 두 개 대신에 일인 보쌈정식 하나로 해주실 수 있어요?,네 바꿔드릴게요,주문변경
죄송하지만 메뉴 바꿔도 돼요?,벌써 앉혀서 안돼요,주문변경
칼국수로 해주세요,네,주문변경
메뉴 바꿔도 되나요?,네,주문변경
메뉴 변경해도 되나요?,아뇨 이미 올라갔습니다,주문변경
짜장면도 맛있어 보이는데 바꿀 수 있나요?,네 변경해드릴게요,주문변경
짜장면 말고 탕수육 소자로 바꿔도 돼요?,네 변경해드릴게요,주문변경
볶음밥으로 주문 바꿔도 되나요?,네 바꿔드릴게요,주문변경
여기 보면 치즈돈가스로 변경할게요,네 변경해드릴게요,주문변경
죄송하지만 메뉴 변경 가능한가요?,네 돼요,주문변경
네 그럼 치즈 돈가스 하나로 바꿔주세요,네,주문변경
오징어 네 개는 적을 거 같네요 여섯 개 주세요,네 떡볶이랑 오징어튀김 여섯 개 드릴게요,주문변경
그냥 일반 김밥을 네 줄 주세요 그러면 총 여섯 줄,네,주문변경
개수가 많으면 할인도 해주시나요?,할인은 안 되는데요,주문양에대한할인문의
탕수육 소스는 따로 주세요,예 따로 그릇에 담아서 드리겠습니다,주문자지정서빙요청
요리 천천히 갖고 와 주세요,네 코스요리 천천히 준비해 드릴게요,주문자지정서빙요청
주문지 어디에 있어요?,덮밥류는 이쪽으로 보시면 있어요 큐브 스테이크 덮밥 기본으로 체크하시면 돼요,주문지요청
여기 근처에 현금지급기 있어요?,제일 가까운 게 대구은행 있어요 큰길로 나가서 건너야 해요,주변지역문의
식당 주변에 우체국 있어요?,네 서대전 사거리까지 가야 해요,주변지역문의
