question,answer,intent
좋아했던 기억 영원히 없앨 수는 없을까.,없애는 게 아니라 무덤덤해지는 걸 거예요.,2
좋아했던 사람 영원히 잊을 수 없을까?,시간이 좀 걸리겠지만 가능할 거예요.,2
좋아했던 사람도 금방 잊을 수 있을까.,아무래도 시간이 필요하겠죠.,2
좋아했던 사람에 대한 트라우마 때문에 연애를 못하겠어.,트라우마를 없앨 사람이 나타날 거예요.,2
좋아했지만 고백은 못하겠어.,애틋한 사랑이네요.,2
좋아했지만 끝내 고백은 못할 듯.,애틋한 사랑이네요.,2
좋은 곳 오면 생각나는 사람,그게 진짜 사랑이네요.,2
좋은 관계를 맺는 방법,취미와 성향 등이 같음을 어필해보세요.,2
좋은 사람 같아서 놓치고 싶지 않아.,그런 사람은 놓치면 후회해요.,2
좋은 사람 있으면 소개시켜줘,주변 사람들에게 부탁해보세요.,2
좋은 첫인상 남게 하려면?,겉모습에 신경 써보세요.,2
주말이 행복해,오래 볼 수 있어 좋은 가봐요.,2
주말인데 연락이 안 와.,먼저 연락을 해보는 건 어떨까요?,2
주말인데 연락해볼까?,얼른 연락해보세요.,2
주변 이성이 많은 여자친구 어떡해?,신경쓰이고 질투난다고 이야기해보세요.,2
주변에서 다 별로라고 한 짝남 그냥 맘을 접어야할까?,다른 사람들이 별로라고 말하는 이유를 생각해보세요.,2
주변에서 제가 그녀를 좋아하는 거라는데 받아들여지지 않습니다.,좋아하는 감정을 받아들이는게 생소할 수 있어요.,2
죽고 못 사는 관계,연애할 때 가능하죠.,2
죽었던 연애세포가 살아나는 것 같아.,좋은 소식이네요.,2
죽음을 뛰어넘는 사람,이보다 멋진 사랑은 없을 거예요.,2
준비 안됐는데 썸남 지금 집 앞에 있대.,좀 기다리라고 하고 비비라도 바르고 나가요.,2
즉흥적인 여자친구가 고민임.,그게 매력이에요.,2
지금 나오라고 하는거 예의 없음?,보고싶다고 연락은 해보는 게 좋을 거 같아요.,2
지금 나오라고 하면 나올까?,부담이 되긴 할 거 같아요.,2
지금 남친을 별로 안좋아하는 것 같은데.,정리를 하는게 좋겠어요.,2
지금 사귀고 있는 사람이랑 결혼하고 싶어,같이 살자고 프로포즈 해보세요.,2
지금 상황을 정리하고 유학을 가자는 상대,큰 도전이 되겠네요.,2
지금 여친을 별로 안좋아하는 것 같아.,마음이 식었나봐요.,2
지금 연락해도 돼?,해보긴 할 거 같아요.,2
지금 이 순간이 깨지지 않았으면 좋겠어,참 행복한가봐요.,2
지금 좋아하는 사람 있어?,잘 모르겠어요.,2
지나가는 말로 이쁘다한 것을 다 기억해 두는게 좋은가요?,다는 기억 못하더라도 노력하는 게 좋겠죠.,2
직장에서 좋아하는 여자가 있으면 고백하면 안되나?,서로의 마음에 확신이 들 때 고백하세요.,2
진실된 사랑이 있을까?,노력하면 얼마든지 가능해요.,2
진심으로 사랑하는 여자와,함께하길 바랍니다.,2
진심으로 좋아하는 애가 생겼으면.,좋은 사람이 생길 거예요.,2
진심이 뭘까?,직접 물어보세요.,2
진심일까,직접 물어보세요.,2
진정 사랑에 대해 배워가는중입니다,좋은 경험이 될 거예요.,2
진짜 나를 좋아하는 남자랑 사귈 걸.,어떤 선택이든 후회가 남기 마련이에요.,2
진짜 좋아하는 애가 생겼으면 좋겠어.,진정한 사랑이 찾아올거라 믿어요.,2
진짜 좋아하면 장거리 연애 가능?,가능하다고 봅니다.,2
질투가 너무 심한데 질투를 어떻게 줄일까.,당신이 가장 소중하고 사랑받고 있다는 걸 잊지마세요.,2
집까지 데려다줬는데 호감? 그냥 매너?,호감이 있을 수도 있어요. 그렇지만 조금 더 상황을 지켜보세요.,2
집앞에서 첫사랑 만남,우연한 만남이네요.,2
집에 가기 싫어,가지마요. 같이 라면 먹고 가요.,2
집에 여자친구 소개시켰어,서로에게 좋은 인상을 남겼으면 좋겠네요.,2
집에서 먼곳으로 데이트를 자주 가야하는데 꼭 차를 사야할까?,비용을 따져보세요.,2
집이 먼데 사귀어도 될까?,사랑하면 못하는 게 없어요.,2
집착을 줄이고싶어.,자신에게 더 집착해봐요.,2
집착하는 것 처럼 보이면 어떡해?,부담스럽지 않은 선이 좋겠어요.,2
짝남 고민 들어줄래요?,들어드릴게요.,2
짝남 관련 악몽을 꿔.,안좋은 일이라도 있었나봐요.,2
짝남 나한테 마음 있는지 궁금해.,주변 사람한테 물어보는 건 어떨까요.,2
짝남 내일 모레 출국이래.,많이 서운하겠어요.,2
짝남 내일 출국인데.,슬프네요.,2
짝남 때문에 너무 우울하고 혼란스러워.,충분히 힘들거라 생각해요.,2
짝남 때문에 마음이 아픈데 어떻게 해야할지 모르겠어.,짝사랑 앞에 판단력이 흐려지곤 해요.,2
짝남 때문에 우울해.,제 앞에서 울어도 돼요.,2
짝남 마주치지 않으려고 노력할거야.,그것도 하나의 방법이에요.,2
짝남 못 잊겠어.,완전히 잊을 순 없지만 새로운 사랑으로 잊혀질 수도 있어요.,2
짝남 보고싶다.,많이 보고 싶을거라 생각해요.,2
짝남 보내주는 편지야.,제가 들어드릴게요.,2
짝남 보란듯이 성공하고 싶어요.,큰 결심이네요. 꼭 성공할 거예요.,2
짝남 보란듯이 잊어주겠어.,좋은 생각이에요.,2
짝남 생각에 잠을 못 자.,짝사랑일수록 여러가지 생각이 들어서 그래요.,2
짝남 생각할수록 정리 되는 듯.,차라리 잘 된 일이에요.,2
짝남 섞인 술자리 갈 예정.,많이 떨리겠어요. 실수하지 말고 잘 다녀와요.,2
짝남 알바 그만둬서 이제 못만나는데 단톡방 친구추가 해서 갠톡하면 별로인가?,양해를 구하는 게 좋겠어요.,2
짝남 그냥 연락 끊긴지 오래됐는데 연락하는 거 오바야?,후회하는 것 보단 연락하고 결정하는게 좋겠어요.,2
짝남 여친 생겼네.,마음을 정리해야 하겠어요.,2
짝남 여친 있는지 없는지 어떻게 알아내?,공통된 친구한테 물어보세요.,2
짝남 일년 째 멀리서 지켜보기만 하는 중.,뒤에서 지켜만 보는 고충 이해 되네요.,2
짝남 있는데 소개 들어오면 받나요?,괜찮다면 받는 것도 나쁘지 않아요.,2
짝남 잊으려고 나 혼자 나쁘게 생각하는 내 자신이 증오스러워.,짝사랑을 하다 지치면 그럴 수 있어요.,2
짝남 잊으려고 하는데 인스타에서 자꾸 보여요.,인스타를 삭제하는 게 도움이 될 거예요.,2
짝남 전여친 못잊는거 보는게 너무 맘이 아파.,그것을 지켜볼 수 밖에 없는게 제일 속상해요.,2
짝남 정리 잘하고 있었는데 자꾸 꿈에 나와.,생각을 많이 해서 그럴지도 몰라요.,2
짝남 줄건데 센스있는 선물 추천해주세요.,그가 무엇을 좋아하는지 주변에 물어봐요.,2
짝남 표정 안좋아서 괜히 신경 쓰여.,신경 쓰일거라 생각해요.,2
짝남 프사 궁금해요.,궁금할만 해요.,2
짝남 프사랑 비슷한거 하고 싶은데 해도 될까?,살짝 티내려는 거라면 찬성합니다.,2
짝남과 자연스럽게 친해질 수 있는 방법 있을까?,공통 관심사를 찾아보세요.,2
짝남네 집에서 친구들이랑 집들이 가는데 뭐 사갈까?,필요한게 없는지 물어보면서 대화를 이어 나가세요.,2
짝남보다 더 나은 사람은 없을거야.,더 나은 사람 많아요.,2
짝남에게 같이 옷보러가자고 해도 될까?,시간 있냐고 물어봐보세요.,2
짝남에게 밤에 자주 산책하자고 해도될까?,밤 데이트 신청 멋지네요.,2
짝남은 나를 싫어하나봐 기분 탓인지.,짐작하는 건 당신을 더 슬프게 만들어요.,2
짝남은 나한테 관심이 없는 것 같애.,나의 존재를 먼저 인지시켜보세요.,2
짝남은 짝남일 뿐인가.,사랑으로 이어질 수 있어요.,2
짝남을 반에서 공개적으로 좋아하는게 나을까요?,경쟁자를 없애기 위해 그게 나을 수도 있어요.,2
짝남의 여사친들 보기 질투나.,질투난다고 살짝 말해봐요.,2
짝남의 전 여친 등장.,애석하네요.,2
짝남이 갑자기 못나 보여.,어떤 계기가 있었을 거예요.,2
짝남이 고시생이면 기다려야 하나요?,기다릴 수 있다면 기다리세요.,2
짝남이 곧 군대를 가요.,마음이 착잡하겠어요.,2
짝남이 공무원준비를 한다는데 고백하면 방해가 될까?,방해가 될 수도 있지만 옆에서 응원해주면 든든할 것 같아요.,2
짝남이 공시생이면 어떻게 하죠?,기다릴 수 있다면 기다리세요.,2
짝남이 나를 떠보는 걸까?,입장을 확실히 하는 편이 좋겠어요.,2
짝남이 나를 좋아하는 애의 친구인데 어떡해?,상황이 복잡하네요.,2
짝남이 나한테 관심 없어보여도 계속 연락하고 들이대?,확실한 거절이 아니라면 부담스럽지 않은 선에서 연락하는게 좋겠어요.,2
짝남이 나한테 먼저 연락왔으면 좋겠어.,그러면 좋겠지만 먼저하는 것이 맘 편할 거예요.,2
짝남이 나한테 여지준 것 같아.,오해가 아니라면 나쁜 분이네요.,2
짝남이 날 너무 편하게 생각해.,친구 이상으로 생각한다고 말해보세요.,2
짝남이 날 신경쓰는 것 같은 건 내 착각일까.,좀 더 지켜보는 것도 좋겠어요.,2
짝남이 날 좋아하게 할 방법이 있을까?,우선 꾸준히 연락하고 잘해줘보세요.,2
짝남이 남친이 되었어요.,좋은 소식이네요.,2
짝남이 내 친구 좋아하는 현실 어떻게 받아들여요?,가슴 아프지만 인정해야하는 순간이네요.,2
짝남이 내 친구를 좋아하는 것 같아.,운명의 장난이네요.,2
짝남이 내가 좋아하는 거 알아버림.,이런.,2
짝남이 내가 좋아하는걸 1도 몰라.,1은 알게 해야죠.,2
짝남이 너무 인기가 많아서 뺏길거같아 두려워,얼른 적극적으로 다가가세요.,2
짝남이 너무 좋은데 패션센스가 별로야.,패션은 사귀고 나서 바꿔줘도 돼요.,2
짝남이 넘 귀여워.,사랑스러운 분인가봐요.,2
짝남이 다른 애 좋아하는 것 같아.,그게 확실하다면 천천히 마음의 준비가 필요하겠어요.,2
짝남이 다른 여자를 좋아하는 걸 보니 자존감이 떨어져.,자존감은 자신만 결정할 수 있는 거예요.,2
짝남이 독서가 취미라는데 무슨 책을 선물해줄까?,먼저 읽어보고 좋은 책 선물하는게 이야기하는 데에 좋을 거예요.,2
짝남이 몇일째 카톡 안읽씹하면 노답이죠?,사정이 있을 수도 있지만 마음을 정리해야할 수도 있겠어요.,2
짝남이 삐딱하게 굴면 어떻게 하죠?,그런 사람에 대한 마음은 정리하는게 좋아요.,2
짝남이 사귀던 사람이랑 헤어졌는데 내가 고백해도 될까?,좀 기다리다가 천천히 다가가는게 좋겠어요.,2
짝남이 생겼는데 뭐부터 해야할까.,일단 자연스럽게 연락을 해보세요.,2
짝남이 여친이 있었어요.,너무 힘들게 하는 사실이네요.,2
짝남이 연락이 안 되는데 자고 있는 걸까?,피곤해서 자고 있을지도 몰라요.,2
짝남한테 계속 친한 척하면 부담스러워 할까?,부담스럽다면 직접 말할 거예요.,2
짝남이랑 친해질 수 있는 방법은 뭘까.,연락처 물어보는 건 전세계 공통이에요.,2
짝남이 운동선수인데 연락하면 귀찮아할까?,방해가 되지 않는 시간에 보내보세요.,2
짝남이 운동하다 다쳤는데 어떡하지?,괜찮냐고 연락해보세요.,2
짝남이 있는데 나는 사정이 안돼. 연애를 안하는게 맞는걸까?,사정이 뭔지 모르겠지만 좋아하는 건 괜찮아요.,2
짝남이 자꾸 꿈에 나오는데 꿈에서도 용기 없어서 피하고 그래.,은연 중에 지금의 심리 상태가 반영되었나봐요.,2
짝남이 자취한다는데 필요한 거 사다주면 좋아할까?,마다할 사람 없을 거예요.,2
짝남이 잘생긴건 아닌데 착해.,외모는 중요하지 않죠.,2
짝남이 정말 친절한데 모두에게 그럴까?,다른 사람한테도 그런지 지켜보세요.,2
짝남이 제 톡 안 읽고 프사 바꿨어요.,마음을 정리하는게 좋겠어요.,2
짝남이 졸업하는데 뭘 주면 인상깊을까?,부담스럽지 않는 선물을 생각해보세요.,2
짝남이 좋다고 했던 노래 이 새벽에 참 어울리는 노래야.,분위기 있는 노래인가봐요.,2
짝남이 좋아하는 사람이 있대요.,저까지 마음이 안좋네요.,2
짝남이 좋아하는애 있거나 여친 있으면 포기하는 이유가 뭐야?,그 사람에 대한 예의일 것 같아요.,2
짝남이 학교에서 평이 안 좋아.,무슨 이유가 있을 거예요.,2
짝남이 헤어진지 별로 안됐는데 다가가도 될까?,위로를 해줘보세요.,2
짝남이든 썸남이든 뭐든 있었음 좋겠다.,곧 사랑이 찾아올거라 믿어요.,2
짝남이랑 같이 도서관 가고 싶어. 방법 좀.,공부 도와달라고 해보세요.,2
짝남이랑 계속 카톡하고 싶은데.,카톡 해보세요.,2
짝남이랑 괜히 술 마셨어.,항상 아쉬움이 남는가봐요.,2
짝남이랑 끝났는데 그래도 매일 볼 수 있어서 좋아.,정말 사랑하는 분인가봐요.,2
짝남이랑 동생 이름이 똑같아.,놀랐겠어요.,2
짝남이랑 만나기로 했는데 뭐 할지 추천 좀.,가볍게 밥 먹고 영화 보는 거 어떨까요.,2
짝남이랑 사귀기로 했어,축하드려요.,2
짝남이랑 술 마셨는데 기분만 더 더러워졌어.,항상 후회만 남나봐요.,2
짝남이랑 썸 탈 것 같애.,좋은 결실 맺길 바랍니다.,2
짝남이랑 아직 덜 친해서 오늘 아무말 대잔치함.,어색한 시간이었겠네요.,2
짝남이랑 약속 파토 남.,아쉽네요.,2
짝남이랑 잘됐으면 좋겠다.,잘 되길 바랄게요.,2
짝남이랑 저녁에 보기로 했는데 연락이 없다.,한 번만 더 연락해보는 건 어떨까요.,2
짝남이랑 저도 모르게 사이가 어색해졌어요.,무슨 일이 있었나봐요.,2
짝남이랑 조금이라도 닮은 사람 있음 눈길 간다.,자연스러운 현상이에요.,2
짝남이랑 카톡이 끊겼는데 어떻게 더 연락할까?,연락할 핑계를 찾아보세요.,2
짝남이랑 카톡한거 다시 쭉 읽어 봤는데 거의 나만 질문함.,상대분이 관심이 덜 할 수도 있겠어요.,2
짝남이랑 페북친구인데 짝남이 좋다했던거 태그해도 되나?,태그해도 괜찮을 것 같네요.,2
